Travel_Time_Code,County_Code,Mpo_Code
104-05533,36029,36197401
104+05533,36029,36197401
104-05534,36029,36197401
104+05534,36029,36197401
104-05535,36029,36197401
104+05535,36029,36197401
104-05536,36029,36197401
104+05536,36029,36197401
104-05537,36029,36197401
104+05537,36029,36197401
104-05538,36029,36197401
104+05538,36029,36197401
104+05539,36029,36197401
104-05626,36029,36197401
104-05627,36029,36197401
104+05627,36029,36197401
104-05628,36029,36197401
104+05628,36029,36197401
104-05629,36029,36197401
104+05629,36029,36197401
104-05630,36029,36197401
104+05630,36029,36197401
104-05631,36029,36197401
104+05631,36029,36197401
104-05632,36029,36197401
104+05632,36029,36197401
104-05633,36029,36197401
104+05633,36029,36197401
104-05634,36029,36197401
104+05634,36029,36197401
104-05635,36029,36197401
104+05635,36029,36197401
104-05636,36029,36197401
104+05636,36029,36197401
104+05637,36029,36197401
104-05656,36063,36197401
104-05657,36063,36197401
104+05657,36063,36197401
104-05658,36063,36197401
104+05658,36063,36197401
104-05659,36063,36197401
104+05659,36063,36197401
104-05660,36063,36197401
104+05660,36063,36197401
104-05661,36063,36197401
104+05661,36063,36197401
104-05662,36063,36197401
104+05662,36063,36197401
104-05663,36063,36197401
104+05663,36063,36197401
104+05664,36063,36197401
104-05676,36063,36197401
104-05677,36063,36197401
104+05677,36063,36197401
104-05678,36063,36197401
104+05678,36063,36197401
104-05679,36063,36197401
104+05679,36063,36197401
104-05680,36063,36197401
104+05680,36063,36197401
104-05681,36063,36197401
104+05681,36063,36197401
104-05682,36063,36197401
104+05682,36063,36197401
104-05683,36063,36197401
104+05683,36063,36197401
104-05684,36073,
104+05684,36063,
104+05685,36029,36197401
104+05686,36029,36197401
104+05687,36029,36197401
104+05688,36029,36197401
104+05701,36029,36197401
104-05708,36029,36197401
104+05709,36029,36197401
104-05714,36029,
104-05715,36121,
104+05715,36029,
104+05716,36121,
104+05730,36013,
104-05731,36013,
104+05737,36013,
104-05738,36013,
104+05738,36013,
104-05739,36013,
104+05739,36013,
104-05740,36013,
104+05740,36013,
104-05741,36013,
104+05741,36013,
104-05742,36013,
104+05742,36013,
104-05743,36013,
104+05743,36013,
104-05744,36013,
104+05744,36013,
104-05745,36013,
104+05745,36013,
104+05746,36013,
104-05768,36009,
104+05768,36009,
104-05769,36009,
104+05769,36009,
104-05770,36009,
104+05770,36009,
104-05772,36009,
104+05772,36009,
104-05773,36009,
104+05773,36009,
104-05774,36009,
104+05774,36009,
104-05775,36009,
104+05775,36009,
104-05776,36009,
104+05776,36009,
104-05777,36009,
104+05777,36009,
104-05778,36009,
104+05778,36009,
104-05779,36009,
104+05779,36009,
104-05780,36009,
104+05780,36009,
104-05781,36009,
104+05781,36009,
104-05782,36009,
104+05782,36009,
104-05783,36009,
104+05783,36009,
104-05784,36029,
104+05785,36029,
104-05787,36013,
104+05787,36013,
104-05788,36013,
104+05788,36013,
104-05789,36013,
104+05789,36013,
104-05790,36013,
104+05790,36013,
104-05791,36013,
104+05791,36013,
104-05792,36013,
104+05792,36013,
104-05794,36013,
104+05794,36013,
104-05795,36013,
104+05795,36013,
104-05796,36013,
104+05796,36013,
104+05797,36013,
104-05817,36009,
104+05818,36009,
104-05824,36073,
104+05824,36073,
104-05825,36073,
104+05825,36073,
104-05827,36037,
104+05827,36037,
104-05828,36037,
104+05828,36037,
104-05829,36073,
104-05830,36073,
104-05834,36037,
104+05835,36037,
104-05839,36099,
104+05839,36099,
104-05843,36069,36197700
104-05844,36123,
104+05844,36123,
104-05845,36069,
104+05845,36069,
104-05846,36069,
104+05846,36069,
104-05847,36117,
104+05847,36117,
104-05848,36117,
104-05852,36069,36197700
104-05853,36069,36197700
104+05853,36069,36197700
104-05854,36069,36197700
104-05855,36117,36197700
104+05855,36069,36197700
104-05860,36037,
104+05860,36037,
104-05861,36037,
104+05861,36037,
104-05862,36037,
104+05862,36037,
104+05863,36037,
104-05865,36073,
104+05865,36073,
104-05866,36073,
104+05866,36073,
104-05868,36069,36197700
104-05869,36069,36197700
104+05869,36069,36197700
104-05870,36069,36197700
104+05870,36069,36197700
104+05871,36069,36197700
104-05872,36123,
104+05873,36123,
104-05874,36037,
104+05874,36037,
104-05875,36037,
104+05875,36037,
104-05876,36037,
104+05876,36037,
104+05877,36037,
104-05879,36009,
104+05879,36009,
104+05880,36009,
104-05881,36009,
104+05881,36009,
104+05883,36089,
104+05885,36089,
104-05886,36075,
104+05887,36075,
104-05888,36075,
104-05891,36075,
104+05891,36075,
104-05895,36045,36201400
104-05896,36045,36201400
104+05896,36045,36201400
104-05897,36065,36197200
104+05897,36065,36197200
104-05898,36065,36197200
104+05898,36065,36197200
104-05899,36065,36197200
104+05899,36065,36197200
104-05900,36065,36197200
104+05900,36065,36197200
104-05901,36049,
104+05901,36049,
104-05902,36049,
104+05902,36049,
104-05903,36045,36201400
104+05903,36045,36201400
104-05904,36045,36201400
104+05904,36045,36201400
104-05905,36045,36201400
104+05905,36045,36201400
104-05906,36045,36201400
104+05906,36045,36201400
104-05907,36045,36201400
104+05907,36045,36201400
104-05908,36045,36201400
104+05908,36045,36201400
104-05909,36045,36201400
104+05909,36045,36201400
104-05910,36045,36201400
104+05910,36045,
104-05911,36045,36201400
104+05911,36045,36201400
104-05912,36045,
104-05913,36049,
104+05913,36049,
104-05914,36089,
104+05914,36049,
104-05915,36089,
104+05915,36089,
104-05916,36089,
104+05916,36089,
104+05921,36065,36197200
104-05922,36065,36197200
104+05923,36065,36197200
104-05925,36065,36197200
104+05925,36065,36197200
104-05926,36065,36197200
104+05926,36065,36197200
104-05927,36065,36197200
104+05927,36065,36197200
104-05928,36065,36197200
104+05928,36065,36197200
104-05929,36065,36197200
104+05929,36065,36197200
104-05935,36009,
104+05936,36009,
104-05937,36009,
104+05937,36009,
104-05938,36009,
104+05938,36009,
104-05946,36065,36197200
104+05946,36065,36197200
104-05947,36065,36197200
104+05947,36065,36197200
104-05948,36065,36197200
104+05948,36065,36197200
104-05949,36065,36197200
104+05949,36065,36197200
104-05950,36065,36197200
104+05950,36065,36197200
104-05951,36065,36197200
104+05951,36065,36197200
104-05952,36065,36197200
104-05954,36011,
104+05954,36011,
104-05955,36011,
104+05955,36011,
104-05956,36067,36196500
104+05956,36067,36196500
104-05957,36067,36196500
104+05957,36067,36196500
104+05960,36089,
104-05961,36089,
104+05961,36089,
104+05969,36097,
104-05976,36007,36197402
104-05977,36007,36197402
104+05977,36007,36197402
104-05978,36017,
104+05978,36007,
104-05979,36017,
104+05979,36017,
104-05980,36017,
104+05980,36017,
104-05981,36017,
104+05981,36017,
104-05982,36017,
104+05982,36017,
104-05983,36107,36197402
104+05987,36017,
104+05988,36017,
104-05989,36017,
104-05990,36107,36197402
104-05991,36107,36197402
104+05991,36107,36197402
104+05992,36107,36197402
104-05997,36109,36199200
104+05997,36109,36199200
104-05998,36107,
104+05998,36107,
104-05999,36007,
104+05999,36007,
104-06000,36007,
104+06000,36007,
104-06001,36007,
104+06001,36007,
104-06005,36015,36197500
104-06006,36097,
104+06006,36015,
104-06007,36109,36199200
104+06007,36109,36199200
104-06008,36007,36197402
104-06009,36007,36197402
104+06009,36007,36197402
104-06021,36109,36199200
104+06021,36109,36199200
104-06022,36109,36199200
104+06022,36109,36199200
104-06023,36109,36199200
104+06023,36109,36199200
104-06024,36109,36199200
104+06024,36109,36199200
104+06032,36007,36197402
104-06715,36073,
104+06715,36073,
104-06716,36073,
104+06716,36073,
104-06717,36073,
104+06717,36073,
104-06718,36073,
104+06718,36073,
104-06719,36073,
104+06719,36073,
104-06720,36073,
104+06720,36073,
104-06721,36073,
104+06721,36073,
104-06722,36073,
104+06722,36073,
104-06723,36073,
104+06723,36073,
104-06724,36063,
104+06724,36063,36197401
104-06725,36063,36197401
104+06725,36063,36197401
104-06726,36065,36197200
104+06726,36065,36197200
104-06727,36065,36197200
104+06727,36065,
104-06728,36065,
104+06728,36053,
104-06729,36053,
104+06729,36053,
104-06730,36053,
104+06730,36053,
104-06731,36053,
104+06731,36053,
104-06732,36053,
104+06732,36067,36196500
104-06733,36067,36196500
104+06733,36067,36196500
104-06734,36067,36196500
104+06734,36067,36196500
104-06735,36067,36196500
104+06735,36067,36196500
104-06736,36067,36196500
104+06736,36067,36196500
104-06737,36011,
104+06737,36011,
104-06738,36099,
104+06738,36099,
104-06739,36099,
104+06739,36099,
104-06740,36069,
104+06740,36069,
104-06741,36037,
104+06741,36037,
104-06742,36037,
104+06742,36037,
104-06743,36037,
104+06743,36037,
104-06744,36037,
104+06744,36037,
104-06745,36037,
104+06745,36029,36197401
104-06746,36029,36197401
104+06746,36029,36197401
104-06747,36029,36197401
104+06747,36029,36197401
104-06748,36029,36197401
104+06748,36029,36197401
104-06749,36029,36197401
104+06749,36029,36197401
104-06750,36029,36197401
104+06750,36029,36197401
104-06751,36029,36197401
104+06751,36029,36197401
104-06752,36029,36197401
104+06752,36029,36197401
104-06755,36051,
104-06778,36009,
104-06779,36009,
104+06779,36009,
104-06780,36009,
104+06780,36009,
104-06781,36009,
104+06781,36009,
104-06784,36051,
104-06786,36051,
104+06787,36051,
104-06789,36029,36197401
104+06789,36029,
104+06809,36073,
104-06810,36073,
104+06810,36073,
104-06811,36073,
104-06818,36037,
104+06818,36037,
104-06819,36037,
104+06819,36037,
104-06820,36037,
104+06820,36037,
104-06821,36037,
104+06821,36037,
104-06822,36037,
104+06822,36037,
104-06823,36037,
104+06823,36121,
104-06824,36121,
104+06824,36051,
104-06825,36051,
104+06825,36051,
104-06826,36051,
104+06826,36051,
104-06827,36051,
104+06827,36051,
104-06828,36051,
104-06838,36065,36197200
104+06838,36065,36197200
104-06852,36069,36197700
104+06852,36069,36197700
104+06853,36069,36197700
104+06856,36117,36197700
104-06860,36011,
104-06861,36011,
104+06861,36011,
104-06862,36011,
104+06862,36011,
104-06863,36067,36196500
104+06863,36011,
104-06864,36067,36196500
104+06864,36067,36196500
104+06865,36067,36196500
104-06869,36067,36196500
104+06870,36067,36196500
104+06871,36067,36196500
104-06881,36065,36197200
104+06881,36065,36197200
104-06884,36015,36197500
104+06884,36015,36197500
104-06885,36015,36197500
104+06885,36015,36197500
104-06886,36015,
104+06886,36015,36197500
104-06887,36109,36199200
104+06887,36097,
104-06888,36109,36199200
104+06888,36109,36199200
104-06889,36109,36199200
104+06889,36109,36199200
104-06890,36109,36199200
104+06890,36109,36199200
104-06891,36109,36199200
104+06891,36109,36199200
104-06892,36109,36199200
104+06892,36109,36199200
104-06893,36109,36199200
104+06893,36109,36199200
104-06894,36109,36199200
104+06894,36109,36199200
104-06895,36109,36199200
104+06895,36109,36199200
104-06896,36109,36199200
104+06896,36109,36199200
104-06897,36109,36199200
104+06897,36109,36199200
104-06898,36109,36199200
104+06898,36109,36199200
104-06899,36109,36199200
104+06899,36109,36199200
104-06900,36109,36199200
104+06900,36109,36199200
104-06901,36023,
104+06901,36109,36199200
104-06902,36023,
104+06902,36023,
104-06915,36117,36197700
104+06915,36055,36197700
104-06916,36117,36197700
104+06916,36117,36197700
104-06917,36117,36197700
104+06917,36117,36197700
104-06918,36117,36197700
104+06918,36117,36197700
104-06919,36117,
104+06919,36117,36197700
104-06920,36117,
104+06920,36117,
104-06921,36117,
104+06921,36117,
104-06922,36117,
104+06922,36117,
104-06923,36117,
104+06923,36117,
104-06924,36117,
104+06924,36117,
104-06925,36117,
104+06925,36117,
104-06926,36117,
104+06926,36117,
104-06927,36011,
104+06927,36117,
104-06928,36075,
104+06928,36011,
104-06929,36075,
104+06929,36075,
104-06930,36075,
104+06930,36075,
104-06932,36051,
104+06932,36051,
104-06933,36051,
104+06933,36051,
104-06934,36073,
104+06934,36073,
104-06935,36109,36199200
104+06935,36109,36199200
104-06936,36109,36199200
104+06936,36109,36199200
104-06937,36109,36199200
104+06937,36109,36199200
104-06938,36011,
104+06938,36011,
104-06943,36073,
104+06943,36073,
104-06944,36075,
104+06944,36075,
104-06945,36029,
104+06947,36051,
104-06949,36067,36196500
104+06949,36067,36196500
104-06953,36069,36197700
104+06953,36069,36197700
104-06954,36011,
104+06954,36011,
104-06955,36011,
104+06955,36011,
104+06956,36065,36197200
104-06957,36067,36196500
104+06957,36067,36196500
104-06963,36065,36197200
104+06963,36065,36197200
104-06964,36065,36197200
104+06964,36065,36197200
104-06965,36037,
104+06965,36037,
104-06966,36065,36197200
104+06966,36065,36197200
104-06967,36065,36197200
104+06967,36065,36197200
104+06968,36051,
104-07245,36013,
104-07246,36013,
104+07246,36013,
104+07247,36013,
104-07251,36013,
104-07252,36013,
104+07252,36013,
104-07253,36013,
104+07253,36013,
104-07254,36013,
104+07254,36013,
104-07255,36009,
104+07255,36013,
104-07256,36009,
104+07256,36009,
104-07257,36009,
104+07257,36009,
104-07258,36009,
104+07258,36009,
104-07259,36009,
104+07259,36009,
104-07260,36009,
104+07260,36009,
104-07261,36029,
104+07261,36009,
104-07262,36029,36197401
104+07262,36029,
104-07263,36029,36197401
104+07263,36029,36197401
104-07264,36029,36197401
104+07264,36029,36197401
104-07265,36029,36197401
104+07265,36029,36197401
104-07266,36029,36197401
104+07266,36029,36197401
104-07267,36029,36197401
104+07267,36029,36197401
104-07268,36029,36197401
104+07268,36029,36197401
104-07269,36029,36197401
104+07269,36029,36197401
104-07270,36029,36197401
104+07270,36029,36197401
104-07271,36029,36197401
104+07271,36029,36197401
104-07272,36029,36197401
104+07272,36029,36197401
104-07273,36029,36197401
104+07273,36029,36197401
104-07274,36029,36197401
104+07274,36029,36197401
104-07275,36029,36197401
104+07275,36029,36197401
104-07276,36029,36197401
104+07276,36029,36197401
104-07277,36029,36197401
104+07277,36029,36197401
104-07278,36029,36197401
104+07278,36029,36197401
104-07279,36029,36197401
104+07279,36029,36197401
104-07280,36029,36197401
104+07280,36029,36197401
104-07281,36029,36197401
104+07281,36029,36197401
104-07282,36029,36197401
104+07282,36029,36197401
104-07283,36029,36197401
104+07283,36029,36197401
104-07284,36029,36197401
104+07284,36029,36197401
104-07285,36029,36197401
104+07285,36029,36197401
104-07286,36029,36197401
104+07286,36029,36197401
104-07287,36029,36197401
104+07287,36029,36197401
104-07288,36029,36197401
104+07288,36029,36197401
104-07289,36029,36197401
104+07289,36029,36197401
104-07290,36029,36197401
104+07290,36029,36197401
104-07291,36029,36197401
104+07291,36029,36197401
104-07292,36029,36197401
104+07292,36029,36197401
104-07293,36029,36197401
104+07293,36029,36197401
104-07294,36029,36197401
104+07294,36029,36197401
104-07295,36029,36197401
104+07295,36029,36197401
104-07296,36029,36197401
104+07296,36029,36197401
104-07297,36029,36197401
104+07297,36029,36197401
104-07298,36029,36197401
104+07298,36029,36197401
104-07299,36029,36197401
104+07299,36029,36197401
104-07300,36029,36197401
104+07300,36029,36197401
104-07301,36029,36197401
104+07301,36029,36197401
104-07302,36029,36197401
104+07302,36029,36197401
104-07303,36029,36197401
104+07303,36029,36197401
104-07304,36029,36197401
104+07304,36029,36197401
104-07305,36029,36197401
104+07305,36029,36197401
104-07306,36029,36197401
104+07306,36029,36197401
104-07307,36029,36197401
104+07307,36029,36197401
104-07308,36029,36197401
104+07308,36029,36197401
104-07309,36029,36197401
104+07309,36029,36197401
104-07310,36029,36197401
104+07310,36029,36197401
104-07311,36029,36197401
104+07311,36029,36197401
104-07312,36029,36197401
104+07312,36029,36197401
104-07313,36029,36197401
104+07313,36029,36197401
104-07314,36029,36197401
104+07314,36029,36197401
104-07315,36029,36197401
104+07315,36029,36197401
104-07316,36029,36197401
104+07316,36029,36197401
104-07317,36029,36197401
104+07317,36029,36197401
104-07318,36063,36197401
104+07318,36029,36197401
104-07319,36063,36197401
104+07319,36063,36197401
104-07320,36063,36197401
104+07320,36063,36197401
104-07321,36063,36197401
104+07321,36063,36197401
104-07322,36063,36197401
104+07322,36063,36197401
104-07323,36063,36197401
104+07323,36063,36197401
104-07324,36063,36197401
104+07324,36063,36197401
104-07325,36063,36197401
104+07325,36063,36197401
104-07326,36063,36197401
104+07326,36063,36197401
104-07327,36063,36197401
104+07327,36063,36197401
104-07328,36063,36197401
104+07328,36063,36197401
104-07329,36063,36197401
104+07329,36063,36197401
104+07330,36063,36197401
104-07331,36063,36197401
104+07331,36063,36197401
104+07332,36063,36197401
104+07333,36063,36197401
104+07334,36063,36197401
104-07346,36101,
104-07347,36101,
104+07347,36101,
104-07372,36051,
104+07373,36051,
104-07374,36051,
104+07375,36051,
104-07388,36055,36197700
104-07389,36055,36197700
104+07389,36055,36197700
104+07390,36055,36197700
104-07392,36015,36197500
104-07393,36015,36197500
104+07393,36015,36197500
104-07394,36015,36197500
104+07394,36015,36197500
104-07395,36015,36197500
